"","V2","FINAL_URL","Error_check","PRICE","Surface","Rooms","Bedrooms","FLOOR","BUILDTING_YEAR","LOCATION","ELECTRICITY_HEATING","GAS_HEATING"
"926","fd-39401707","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39401707.html","clean","560","28  ",NA,NA," 1",NA,"31500",NA,NA
"927","fd-39401707","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39401707.html","clean","560","28  ",NA,NA," 1",NA,"31500",NA,NA
"928","fd-38821423","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38821423.html","clean","612","20  ","2","1"," 2","1900","31000",NA,NA
"929","fd-37373433","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37373433.html","clean","660","24  ",NA,NA," 1",NA,"31400",NA,NA
"930","fd-39019039","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39019039.html","clean","660","44  ","2","1"," 1","1995","31300","93","13"
"931","fd-36894617","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36894617.html","clean","550","21  ",NA,NA,NA,NA,"31100","55","13"
"932","fd-39167227","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39167227.html","clean","630","30  ",NA,"1"," 2","1978","31000",NA,NA
"933","fd-39148032","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39148032.html","clean","800","62  ","3","2"," 3",NA,"31200","04","8"
"934","fd-39500073","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39500073.html","clean","600","20  ",NA,NA," 1",NA,"31000","89","13"
"935","fd-37987205","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37987205.html","clean","790","41  ","2","1"," 2",NA,"31000","72","7"
"936","fd-39479581","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479581.html","clean","900","42  ","2","1"," 1",NA,"31000","95","3"
"937","fd-37964010","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37964010.html","clean","730","35  ",NA,NA," 3",NA,"31000","80","6"
"938","fd-39233333","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39233333.html","clean","640","31  ","2","1",NA,NA,"31100","21","15"
"939","fd-39077687","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39077687.html","clean","750","50  ","3","2"," 1",NA,"31500","87","43"
"940","fd-37486900","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37486900.html","clean","570","28  ",NA,NA," 2",NA,"31300","40","11"
"941","fd-39264344","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39264344.html","clean","550","16  ",NA,NA,NA,NA,"31000",NA,NA
"942","fd-39368286","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39368286.html","clean","570","26  ",NA,NA," 1","1970","31400",NA,"5"
"943","fd-39615646","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39615646.html","clean","950","56  ","2","1",NA,NA,"31000","95","8"
"944","fd-39548174","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39548174.html","clean","850","69  ","3","2"," 6",NA,"31500",NA,NA
"945","fd-38540260","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38540260.html","clean","800","62  ","3","2"," 2",NA,"31500","04","8"
"946","fd-39448743","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39448743.html","clean","600","27  ",NA,NA,NA,NA,"31000","17","8"
"947","fd-38694609","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38694609.html","clean","679","43  ","2","1",NA,"1950","31000",NA,NA
"948","fd-39546243","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39546243.html","clean","837","56  ","2","1",NA,"2001","31000","98",NA
"949","fd-39651325","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39651325.html","clean","690","30  ","2",NA," 1",NA,"31000","66","5"
"950","fd-39368775","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39368775.html","clean","564","32  ","2","1"," 3",NA,"31200","55","6"
"951","fd-39624141","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39624141.html","clean","850","42  ","2","2",NA,"1930","31300",NA,NA
"952","fd-36280632","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36280632.html","clean","850","27  ","2","1",NA,NA,"31000",NA,NA
"953","fd-38957552","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38957552.html","clean","900","74  ","4","3"," 3","1960","31300",NA,NA
"954","fd-39649901","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39649901.html","clean","550","24  ",NA,NA," 5","1980","31400",NA,NA
"955","fd-39036667","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39036667.html","clean","615","35  ","2","1"," 1",NA,"31100",NA,NA
"956","fd-39488435","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39488435.html","clean","790","52  ","3","2"," 4","1970","31500","77","41"
"957","fd-38747635","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38747635.html","clean","663","35  ","2","1",NA,NA,"31300",NA,NA
"958","fd-39649900","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39649900.html","clean","548","47  ",NA,NA,NA,"1990","31500","73","40"
"959","fd-38138940","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38138940.html","clean","620","35  ",NA,NA,NA,NA,"31400",NA,NA
"960","fd-37457761","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37457761.html","clean","749","43  ","2",NA,NA,NA,"31200","50","5"
"961","fd-39353874","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39353874.html","clean","690","26  ",NA,NA,NA,NA,"31300",NA,NA
"964","fd-39259355","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39259355.html","clean","670","35  ","2",NA,NA,NA,"31000","30","20"
"965","fd-39110680","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39110680.html","clean","575","27  ",NA,NA,NA,NA,"31300","30","10"
"966","fd-39619241","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39619241.html","clean","630","43  ","2",NA,NA,NA,"31200","30","10"
"967","fd-39110016","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39110016.html","clean","900","64  ","4",NA,NA,NA,"31500","30","55"
"968","fd-39415067","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39415067.html","clean","904","44  ","2",NA,NA,NA,"31000",NA,NA
"969","fd-39163067","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39163067.html","clean","545","27  ",NA,NA,NA,NA,"31000","50","20"
"970","fd-39112294","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39112294.html","clean","700","50  ","2",NA,NA,NA,"31300",NA,NA
"971","fd-39623045","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39623045.html","clean","700","35  ","2","1"," 3","1985","31000",NA,NA
"972","fd-39177867","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39177867.html","clean","513","20  ",NA,NA," 2",NA,"31200","70","10"
"973","fd-39479577","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479577.html","clean","800","67  ","4","3"," 4",NA,"31400",NA,NA
"974","fd-39619262","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39619262.html","clean","540","22  ",NA,NA,NA,NA,"31000","30","10"
"975","fd-39612376","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39612376.html","clean","710","33  ",NA,NA,NA,NA,"31400",NA,NA
"976","fd-39036665","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39036665.html","clean","700","48  ","2","1"," 2",NA,"31200","77","20"
"977","fd-38495213","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38495213.html","clean","563","34  ",NA,NA," 2",NA,"31500","21","51"
"978","fd-39533994","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39533994.html","clean","550","27  ",NA,NA,NA,NA,"31400","50","6"
"979","fd-39584408","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39584408.html","clean","564","20  ",NA,NA," 2",NA,"31300","75","12"
"980","fd-39534070","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39534070.html","clean","980","59  ","2","1"," 2",NA,"31000","60","21"
"981","fd-38780544","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38780544.html","clean","690","39  ","2","1"," 1",NA,"31000","50","35"
"982","fd-39543506","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39543506.html","clean","570","30  ",NA,NA,NA,NA,"31000","30","20"
"983","fd-39543073","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39543073.html","clean","870","57  ","2",NA,NA,NA,"31000","50","20"
"984","fd-39123447","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39123447.html","clean","870","30  ",NA,NA,NA,NA,"31000",NA,NA
"985","fd-39302700","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39302700.html","clean","655","36  ","2",NA,NA,NA,"31200","30","10"
"986","fd-39116606","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39116606.html","clean","675","48  ","2",NA,NA,NA,"31000","50","80"
"987","fd-39495905","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39495905.html","clean","745","62  ","3",NA,NA,NA,"31500",NA,NA
"988","fd-39354043","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39354043.html","clean","770","52  ","3",NA,NA,NA,"31300","30","55"
"989","fd-39469633","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39469633.html","clean","584","26  ","2",NA,NA,NA,"31000",NA,NA
"990","fd-38213807","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38213807.html","clean","800","55  ","2",NA,NA,NA,"31300","30","20"
"991","fd-39117122","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39117122.html","clean","800","59  ","3",NA,NA,NA,"31300","50","35"
"992","fd-37811989","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37811989.html","clean","715","63  ","3",NA,NA,NA,"31300","50","35"
"993","fd-39479580","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479580.html","clean","990","48  ","2","1",NA,NA,"31400","03","15"
"994","fd-30336998","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-30336998.html","clean","500","168  ","11",NA,NA,NA,"31100","30","55"
"995","fd-38301866","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38301866.html","clean","570","21  ","2",NA," 2",NA,"31000","50","5"
"996","fd-39507639","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39507639.html","clean","520","62  ","3",NA," 1",NA,"31200","50","5"
"997","fd-39507640","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39507640.html","clean","507","17  ",NA,NA,NA,NA,"31400",NA,NA
"998","fd-39513191","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39513191.html","clean","620","27  ",NA,NA," 4",NA,"31000","62","6"
"1001","fd-39479583","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479583.html","clean","550","18  ",NA,NA,NA,NA,"31400","06","21"
"1002","fd-38741019","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38741019.html","clean","536","37  ",NA,NA," 4","1970","31400","93","45"
"1003","fd-39189539","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39189539.html","clean","740","29  ",NA,NA,NA,NA,"31000",NA,NA
"1004","fd-39408500","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39408500.html","clean","665","37  ","2","1"," 1",NA,"31500","20","12"
"1005","fd-39114858","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39114858.html","clean","750","32  ","2",NA,NA,NA,"31000","30","20"
"1006","fd-39116260","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39116260.html","clean","680","46  ","2",NA,NA,NA,"31500","50","35"
"1007","fd-39396313","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39396313.html","clean","950","50  ","2",NA,NA,NA,"31000","50","10"
"1008","fd-39487195","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39487195.html","clean","640","35  ","2",NA,NA,NA,"31000","30","10"
"1009","fd-39477777","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39477777.html","clean","550","22  ",NA,"1"," 4","1970","31400",NA,NA
"1010","fd-39479572","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39479572.html","clean","1 000","46  ","3","2"," 1",NA,"31000","16","10"
"1011","fd-39464395","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39464395.html","clean","540","30  ",NA,NA," 2",NA,"31200","97","6"
"1012","fd-39464387","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39464387.html","clean","790","39  ","2","1"," 2",NA,"31000",NA,NA
"1013","fd-39344111","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39344111.html","clean","850","44  ","2","1"," 3",NA,"31400","08","48"
"1014","fd-39350214","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39350214.html","clean","650","28  ","2","1"," 4","1900","31000",NA,NA
"1015","fd-39437347","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39437347.html","clean","730","44  ",NA,NA," 2",NA,"31300","01","13"
"1016","fd-39414113","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39414113.html","clean","691","41  ","2","1"," 2","2003","31500","60","7"
"1017","fd-38417696","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38417696.html","clean","624","49  ","2","1"," 1","1980","31200","81","15"
"1018","fd-39134804","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39134804.html","clean","532","26  ",NA,NA,NA,"1930","31000",NA,NA
"1019","fd-39293769","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39293769.html","clean","595","28  ","2","1",NA,NA,"31000","60","8"
"1020","fd-39278402","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39278402.html","clean","500","16  ",NA,NA," 1","1965","31300","09","17"
"1021","fd-39168671","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39168671.html","clean","895","55  ","3","2",NA,"1900","31000","06","9"
"1022","fd-39256800","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39256800.html","clean","535","21  ",NA,NA," 2","2003","31500","04","8"
"1023","fd-39116191","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39116191.html","clean","523","27  ",NA,NA,NA,NA,"31400","50","10"
"1024","fd-38857863","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38857863.html","clean","580","24  ",NA,NA," 2","1963","31200",NA,NA
"1025","fd-38964376","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38964376.html","clean","599","30  ",NA,NA," 4",NA,"31000","46","1"
"1026","fd-37637377","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37637377.html","clean","564","34  ","2","1",NA,NA,"31400","17","50"
"1027","fd-38373109","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38373109.html","clean","535","21  ",NA,NA," 2","2003","31500","60","7"
"1028","fd-38334765","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38334765.html","clean","797","42  ","2","1"," 7",NA,"31400","43","33"
"1029","fd-37892323","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37892323.html","clean","685","32  ","2","1",NA,NA,"31000","30","10"
"1030","fd-33379784","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-33379784.html","clean","688","42  ","2","1"," 3",NA,"31400","50","5"
